"id1","char","cls","atr","bg","rarityscore","rank_number"
4651,"Red Gator","Detective_v1_c2","None","B1",166.84751672737605,1060
2350,"Cat","Peddler_v1_c3","Beard","D2",166.84146667172982,1061
2073,"Red Black Panda","Bard_v2_c2","Techno Skin Purple","C2",166.81632451056478,1062
2482,"Owl 2","Magician_v3_c2","Cigar","C2",166.7625285144297,1063
4141,"Stag","Medic_v1_c1","Unicorn","E2",166.74980579967482,1064
2019,"Owl 2","Magician_v2_c2","Mutton Chop","E3",166.73853881331846,1065
1294,"Shiba Inu","Medic_v3_c1","None","E2",166.7288411689988,1066
2676,"Black Cat","Pirate_v3_c1","None","E3",166.69769601217635,1067
145,"Panda","Hunter_v3_c3","Mustache","A1",166.68655693411796,1068
1690,"Cat","Peddler_v1_c3","Aura Purple","A1",166.65812463717634,1069
3198,"Black Cat","Detective_v3_c3","None","E2",166.64635538780107,1070
758,"Cat","Magician_v3_c2","Horns 2","E3",166.49750655782628,1071
1971,"Red Panda","Pirate_v1_c3","None","E3",166.45422991606048,1072
4271,"Tiger","Fighter_v1_c1","Black Eyes","A2",166.4104881417172,1073
1116,"Owl 2","Pirate_v3_c1","None","E3",166.37437825133708,1074
1174,"Red Black Panda","Hunter_v1_c1","Head Tech","E1",166.32241991226942,1075
4412,"Rabbit","Detective_v2_c2","Head Tech","A2",166.26054134947233,1076
766,"Goat","Detective_v1_c2","Fire Eyes","D3",166.25268620642646,1077
4425,"Stag","Peddler_v3_c1","Tattoo 2","A1",166.23629897858677,1078
197,"Dog","Magician_v2_c2","Fire Eyes","D3",166.19659602533628,1079
2977,"Cat","Mercenary_v3_c2","Cigar","A3",166.1857440325709,1080
4249,"Cat","Peddler_v1_c3","Robotic Hand","A2",166.1710350356523,1081
3002,"Crow","Detective_v2_c2","Mohawk","A1",166.1516389438528,1082
4363,"Frog 2","Peddler_v1_c3","Robotic Hand","A2",166.11532129873055,1083
3689,"Frog 2","Hunter_v3_c2","Robotic Hand","C2",166.11253231526527,1084
2617,"Red Black Panda","Mercenary_v2_c1","White Eyes","A3",166.0099991541615,1085
278,"Rabbit","Mercenary_v2_c3","Lava Hands","E3",165.98746618231985,1086
3169,"Dog","Hunter_v3_c2","Rock Hands","F1",165.9850056211205,1087
712,"Platypus","Peddler_v3_c2","Tattoo 4","D3",165.97948137992546,1088
2527,"Dog","Magician_v2_c3","Sunglasses","F3",165.97869575496694,1089
355,"Owl","Medic_v3_c2","None","A1",165.9719725692986,1090
2845,"Owl","Magician_v4_c1","Lava Hands","E1",165.9667518726008,1091
4396,"Rabbit","Hunter_v3_c1","Horns 2","D3",165.82686010281031,1092
855,"Dog","Mercenary_v2_c2","Electric","E2",165.82356492335,1093
4981,"Frog 2","Mercenary_v2_c2","Lava Hands","E1",165.79847750108448,1094
3825,"Panda","Hunter_v3_c1","Bubble Pipe","E1",165.7972598373041,1095
4405,"Gator","Detective_v1_c2","Bubble Pipe","E1",165.7972598373041,1095
1789,"Platypus","Magician_v3_c1","Techno Skin Purple","A2",165.76570425598408,1097
2754,"Red Panda","Mercenary_v3_c2","Earring","B1",165.75910586608342,1098
2780,"Red Gator","Mercenary_v2_c1","Rock Hands","A2",165.75596769558499,1099
835,"Owl 2","Mercenary_v3_c2","None","G1",165.72592171756077,1100
2343,"Gator","Hunter_v3_c3","Tattoo 1","B3",165.67683179231824,1101
3299,"Shiba Inu","Magician_v2_c1","Aura Aqua","F2",165.66452265391783,1102
300,"Owl","Detective_v1_c1","Fire Eyes","A1",165.6342192026288,1103
793,"Gator","Magician_v2_c1","Tattoo 5","B1",165.603305851326,1104
3304,"Red Panda","Peddler_v3_c3","Tattoo 5","A2",165.562262535312,1105
2677,"Gator","Magician_v2_c2","Tattoo 4","D1",165.5342957748192,1106
2514,"Cat","Peddler_v3_c3","Tattoo 4","B1",165.51990142506446,1107
3683,"Dog","Peddler_v3_c3","Tattoo 5","D1",165.45089134855766,1108
263,"Platypus","Pirate_v1_c3","None","A1",165.4052019229777,1109
4448,"Tiger","Bard_v2_c3","Head Tech","A3",165.40428616555093,1110
4498,"Dog","Detective_v2_c3","Head Tech","E1",165.40334223069175,1111
4987,"Frog","Detective_v1_c3","Mutton Chop","B1",165.37031677299692,1112
3635,"Red Panda","Hunter_v3_c1","Techno Skin Blue","A1",165.36024593112927,1113
253,"Stag","Magician_v3_c3","Bubble Pipe","E1",165.3470018817729,1114
1891,"Shiba Inu","Pirate_v1_c3","None","A3",165.3330880144051,1115
4032,"Owl 2","Magician_v2_c2","Techno Skin Purple","A2",165.27673603743085,1116
4661,"Platypus","Magician_v1_c3","Antlers","A3",165.27112318984553,1117
3912,"Husky","Peddler_v3_c1","Techno Skin Purple","B1",165.25851285498496,1118
4310,"Stag","Magician_v2_c2","Earring","D2",165.24957633716025,1119
2483,"Black Cat","Pirate_v1_c3","None","A1",165.2395514652638,1120
362,"Stag","Magician_v2_c1","Tattoo 1","B2",165.203768782769,1121
2717,"Stag","Peddler_v3_c1","Pipe","E1",165.19998339638232,1122
3047,"Shiba Inu","Detective_v1_c1","Sunglasses","E1",165.19124995949122,1123
2578,"Panda","Detective_v2_c2","Tattoo 2","D3",165.18901427106755,1124
973,"Stag","Peddler_v3_c3","None","E2",165.16396765728294,1125
1167,"Black Cat","Detective_v1_c1","Sunglasses","E3",165.12947848801252,1126
3841,"Black Red Panda","Hunter_v3_c1","Tattoo 5","B3",165.10684287330608,1127
1304,"Rabbit","Pirate_v3_c2","None","B1",165.0626266645199,1128
520,"Rabbit","Medic_v3_c1","None","B1",165.0626266645199,1128
521,"Red Gator","Magician_v3_c1","None","E1",165.0505953903567,1130
3631,"Rabbit","Pirate_v3_c1","None","D2",165.03942414240436,1131
3529,"Rabbit","Pirate_v1_c3","None","D2",165.03942414240436,1131
737,"Owl","Pirate_v3_c1","None","D2",165.03942414240436,1131
3570,"Owl","Detective_v3_c3","None","B3",165.01642164203116,1134
2168,"Owl","Detective_v3_c2","None","B3",165.01642164203116,1134
2498,"Red Panda","Pirate_v3_c1","None","A2",164.99242714017288,1136
2248,"Frog","Medic_v3_c1","None","D2",164.98295368889998,1137
1823,"Rabbit","Peddler_v3_c2","Tattoo 2","E2",164.9616196290908,1138
3526,"Frog","Pirate_v1_c3","None","D1",164.93714613450874,1139
786,"Goat","Pirate_v1_c3","None","B2",164.93714613450874,1139
725,"Husky","Detective_v3_c3","None","B1",164.89435229300358,1141
2551,"Husky","Pirate_v1_c3","None","B1",164.89435229300358,1141
3261,"Frog 2","Medic_v3_c1","None","B1",164.89435229300358,1141
1755,"Red Panda","Magician_v3_c2","Sunglasses","E3",164.88601239189666,1144
4796,"Stag","Fighter_v3_c3","Aura Purple","F3",164.88226813965264,1145
1090,"Crow","Pirate_v3_c1","None","D3",164.88105595341855,1146
436,"Dog","Detective_v3_c3","None","D3",164.88105595341855,1146
2965,"Platypus","Magician_v2_c2","Marked Skin","C1",164.81717472317033,1148
1319,"Red Gator","Farmer_v2_c1","Techno Skin Purple","C2",164.74447577106898,1149
4854,"Red Black Panda","Peddler_v2_c2","Beard","E2",164.62205420210245,1150
1503,"Platypus","Peddler_v3_c2","Bandana","A1",164.5132227914645,1151
3778,"Goat","Magician_v4_c1","Lava Hands","A1",164.4728511819029,1152
4254,"Red Black Panda","Bard_v3_c1","Techno Skin Purple","C3",164.47194445198275,1153
3419,"Red Black Panda","Peddler_v2_c2","Mustache","E1",164.46461796908517,1154
513,"Dog","Mercenary_v2_c3","Electric","A3",164.4278117687563,1155
1596,"Panda","Pirate_v1_c1","Ice Hands","E3",164.41639791963294,1156
4957,"Black Cat","Magician_v3_c2","Ice Hands","E2",164.39555203860954,1157
3362,"Owl","Mercenary_v3_c2","Bubble Pipe","B2",164.39342987025216,1158
1015,"Tiger","Peddler_v2_c1","Bubble Pipe","E1",164.30640571787856,1159
369,"Dog","Peddler_v3_c3","Bubble Pipe","A3",164.2874759417926,1160
178,"Tiger","Peddler_v2_c2","Pipe","D3",164.22702913273116,1161
3586,"Gator","Peddler_v3_c1","Pipe","A1",164.21281111471995,1162
1150,"Owl 2","Bard_v3_c1","Feathered Wings","F2",164.1835839296028,1163
2003,"Owl 2","Mercenary_v1_c3","Black Eyes","C1",164.1629731422004,1164
2565,"Frog 2","Magician_v2_c2","Tattoo 3","G1",164.15640657971983,1165
2010,"Tiger","Magician_v3_c1","None","A3",164.13246164363818,1166
3364,"Goat","Peddler_v3_c1","Crystal Necklace","A3",164.10492742195893,1167
3984,"Gator","Detective_v1_c3","Bandana","A3",164.07908795430185,1168
4559,"Owl 2","Magician_v1_c3","Bandana","A3",164.03530534085488,1169
1435,"Frog","Detective_v2_c3","Black Eyes","A1",164.0220021745884,1170
2818,"Husky","Hunter_v3_c1","Horns 2","E1",163.93067447078147,1171
2782,"Husky","Peddler_v3_c3","Bandana","A2",163.9252607941999,1172
3285,"Owl 2","Peddler_v1_c3","Tattoo 5","E3",163.78331621057873,1173
772,"Gator","Peddler_v3_c1","Tattoo 4","E2",163.77575819965043,1174
3960,"Red Gator","Hunter_v3_c3","None","A3",163.62421592110675,1175
4500,"Red Black Panda","Hunter_v3_c3","None","A1",163.61316515316315,1176
684,"Platypus","Pirate_v1_c1","Horns 2","C3",163.60227052381947,1177
3049,"Husky","Peddler_v3_c2","Beard","A1",163.57460388271073,1178
2212,"Goat","Hunter_v3_c1","Techno Skin Blue","E2",163.54276912132133,1179
382,"Dog","Magician_v2_c2","Techno Skin Blue","E3",163.53801956460646,1180
2120,"Cat","Magician_v2_c3","Techno Skin Purple","E3",163.53801956460646,1180
3592,"Black Red Panda","Magician_v2_c3","Tattoo 1","E3",163.4965718319755,1182
2946,"Stag","Peddler_v3_c1","Earring","E1",163.47585752225646,1183
2755,"Stag","Magician_v2_c1","Earring","E1",163.47585752225646,1183
1038,"Black Red Panda","Magician_v3_c1","Tattoo 1","E2",163.44523120760022,1185
1862,"Rabbit","Detective_v1_c1","Sunglasses","D3",163.42539906384928,1186
4581,"Dog","Detective_v1_c1","Sunglasses","B3",163.33564348327278,1187
1305,"Rabbit","Detective_v3_c3","None","E3",163.2864196372196,1188
2287,"Owl","Pirate_v1_c3","None","E3",163.2864196372196,1188
3202,"Owl","Pirate_v3_c2","None","E2",163.23507901284432,1190
1817,"Gator","Peddler_v2_c3","Fire Eyes","D3",163.21488778648518,1191
1266,"Goat","Pirate_v3_c2","None","E1",163.2092348739962,1192
2537,"Husky","Hunter_v3_c2","Mustache","F1",163.19685369153038,1193
1694,"Frog","Detective_v3_c2","None","E2",163.17860855933995,1194
166,"Dog","Pirate_v3_c1","None","E3",163.17385900262505,1195
565,"Dog","Detective_v3_c2","None","E3",163.17385900262505,1195
790,"Panda","Farmer_v2_c2","Electric","A1",163.1675077465905,1197
2414,"Cat","Detective_v3_c3","None","E2",163.12251837824977,1198
748,"Husky","Pirate_v3_c1","None","E3",163.11814526570328,1199
3458,"Frog 2","Detective_v3_c2","None","E1",163.09743095598424,1200
2711,"Crow","Magician_v3_c2","Fire Aura","B1",163.03654038251221,1201
4647,"Dog","Detective_v1_c3","Fire Eyes","A2",163.02759629865517,1202
2031,"Platypus","Magician_v1_c3","Tattoo 1","A1",162.93387084570037,1203
940,"Black Red Panda","Mercenary_v2_c2","Fire Eyes","B1",162.8336399074608,1204
126,"Tiger","Mercenary_v1_c2","Tattoo 3","D3",162.74746012018343,1205
2727,"Panda","Magician_v2_c1","Tattoo 3","A3",162.74429287011583,1206
2807,"Gator","Magician_v2_c1","Tattoo 3","A1",162.73324210217226,1207
3892,"Red Panda","Fighter_v3_c3","Head Tech","E1",162.64082098726442,1208
3765,"Black Cat","Peddler_v3_c1","Sunglasses","E1",162.61836013788945,1209
1249,"Panda","Pirate_v1_c1","Aura Aqua","D3",162.61315348456978,1210
2533,"Dog","Mercenary_v3_c2","Bubble Pipe","E3",162.57367228486413,1211
3427,"Red Black Panda","Mercenary_v2_c3","Antlers","E2",162.56232153710664,1212
3256,"Dog","Magician_v3_c1","Horns 2","A3",162.5600087384533,1213
4067,"Crow","Magician_v3_c3","Horns 2","A1",162.54895797050972,1214
1257,"Crow","Hunter_v3_c1","Horns 2","A2",162.54529974153468,1215
2999,"Owl 2","Fighter_v3_c3","Mohawk","E2",162.53034300788477,1216
2299,"Rabbit","Mercenary_v3_c2","Earring","D1",162.5222855107357,1217
2882,"Gator","Magician_v4_c1","Crystal Necklace","E1",162.4935084712676,1218
3035,"Panda","Peddler_v3_c1","Tattoo 1","A2",162.48502701161908,1219
4479,"Goat","Peddler_v3_c2","Pipe","E1",162.4620296708447,1220
2989,"Owl 2","Magician_v1_c3","Tattoo 1","A1",162.44490262714714,1221
4030,"Platypus","Magician_v2_c1","Fire Aura","E1",162.4387024723541,1222
1243,"Goat","Peddler_v1_c3","Pipe","E2",162.43140335618844,1223
1419,"Cat","Magician_v1_c3","Earring","D3",162.40972487614118,1224
4388,"Dog","Magician_v1_c3","Earring","B2",162.40972487614118,1224
1618,"Rabbit","Peddler_v3_c2","Tattoo 4","B2",162.40255454725474,1226
2613,"Rabbit","Peddler_v1_c3","Tattoo 4","D3",162.40255454725474,1226
3513,"Husky","Magician_v1_c3","Tattoo 1","B3",162.37681619323746,1228
3036,"Frog 2","Peddler_v3_c3","Tattoo 1","A3",162.36061784535434,1229
575,"Goat","Peddler_v3_c3","Tattoo 5","A3",162.35269079988535,1230
4832,"Frog 2","Peddler_v1_c3","Pipe","E1",162.35022575283273,1231
4979,"Husky","Peddler_v3_c2","Pipe","E2",162.31959943817648,1232
3144,"Platypus","Detective_v2_c1","Spiked Body","D3",162.3061354203295,1233
1927,"Red Black Panda","Farmer_v3_c3","Crystal Necklace","B2",162.29450551418267,1234
1669,"Red Gator","Farmer_v3_c3","Crystal Necklace","B2",162.29450551418267,1234
537,"Stag","Magician_v2_c2","Tattoo 3","A3",162.29403491458464,1236
287,"Crow","Peddler_v3_c2","Tattoo 4","B2",162.2899939126602,1237
2747,"Husky","Peddler_v1_c3","Tattoo 4","D2",162.28008773012968,1238
3340,"Owl 2","Hunter_v3_c2","Tattoo 1","C1",162.25521498364031,1239
3122,"Red Black Panda","Farmer_v1_c3","Tattoo 2","G1",162.2359017190539,1240
1659,"Owl","Magician_v3_c3","Techno Skin Blue","A1",162.1924356522884,1241
1768,"Black Red Panda","Pirate_v1_c1","Aura Aqua","D3",162.16289552903856,1242
3797,"Goat","Detective_v1_c2","Mutton Chop","A3",162.14701596672762,1243
2939,"Shiba Inu","Hunter_v3_c3","Beard","C2",162.13355237106785,1244
4696,"Owl","Pirate_v2_c1","Marked Skin 2","E2",162.12187515922045,1245
3923,"Crow","Peddler_v3_c1","Techno Skin Purple","A3",162.09092578563747,1246
1524,"Cat","Magician_v2_c2","Mutton Chop","A1",162.0798750176939,1247
2174,"Cat","Hunter_v3_c1","Techno Skin Blue","A2",162.07621678871885,1248
1944,"Black Red Panda","Mercenary_v2_c1","Crystal Necklace","E1",162.04325051573642,1249
1721,"Red Black Panda","Peddler_v2_c3","Tattoo 1","B3",162.0174625900919,1250
2125,"Stag","Mercenary_v3_c2","None","E2",162.0030702213855,1251
99,"Platypus","Pirate_v1_c2","Crystal Necklace","B3",161.97029577536122,1252
2351,"Black Red Panda","Magician_v2_c1","Tattoo 4","A2",161.91503809260692,1253
1284,"Red Black Panda","Peddler_v2_c3","Tattoo 4","B2",161.87492657259287,1254
665,"Red Panda","Hunter_v3_c2","Aura Aqua","A1",161.84107742056904,1255
4519,"Dog","Detective_v1_c2","Aura Aqua","F3",161.7856685440826,1256
490,"Frog","Pirate_v3_c1","None","A1",161.77180463680264,1257
655,"Red Gator","Magician_v4_c3","Marked Skin","B1",161.76208783921868,1258
3209,"Owl 2","Hunter_v3_c2","Aura Aqua","A1",161.76122575584566,1259
2881,"Crow","Detective_v3_c3","None","A3",161.72676522365606,1260
3429,"Dog","Pirate_v1_c3","None","A3",161.72676522365606,1260
546,"Frog 2","Pirate_v3_c2","None","A3",161.67105148673429,1262
4074,"Gator","Medic_v1_c1","Lava Hands","E3",161.64799528867218,1263
4206,"Panda","Medic_v1_c1","Lava Hands","E1",161.62728097895314,1264
4681,"Frog","Magician_v3_c1","Spiked Body","F2",161.61112677895287,1265
2406,"Owl 2","Magician_v3_c2","White Eyes","B3",161.59586334490322,1266
2789,"Shiba Inu","Fighter_v3_c3","Head Tech","A2",161.52568439840945,1267
3100,"Red Panda","Detective_v1_c1","Rock Hands","B1",161.48259757045747,1268
4284,"Rabbit","Pirate_v2_c2","Black Eyes","E3",161.42745050833864,1269
4893,"Owl 2","Detective_v1_c1","Pipe","F1",161.37310407129684,1270
4555,"Owl 2","Peddler_v3_c1","Tattoo 2","F1",161.3564458502908,1271
914,"Rabbit","Mercenary_v1_c3","Head Tech","C2",161.25825495914944,1272
929,"Red Gator","Pirate_v1_c1","None","C2",161.2495215582939,1273
4288,"Dog","Fighter_v3_c3","Black Eyes","D3",161.08836133434153,1274
4401,"Red Panda","Fighter_v3_c3","Techno Skin Purple","C2",161.06287684606397,1275
2233,"Panda","Peddler_v1_c3","None","A3",161.057575022323,1276
3336,"Panda","Mercenary_v3_c2","None","A1",161.0465242543794,1277
3084,"Gator","Mercenary_v3_c2","None","A1",161.0465242543794,1277
4568,"Rabbit","Magician_v2_c1","Monocle","C1",161.0009254288417,1279
307,"Dog","Mercenary_v3_c2","Pipe","A1",160.96850925256098,1280
2683,"Frog","Magician_v2_c3","Cigar","C1",160.94445497533732,1281
1686,"Rabbit","Mercenary_v3_c2","Bandana","A2",160.93263772981877,1282
36,"Frog 2","Mercenary_v1_c1","Head Tech","F1",160.9067401565666,1283
2176,"Tiger","Mercenary_v1_c3","Tattoo 4","A3",160.88915092563118,1284
338,"Dog","Mercenary_v3_c2","Bandana","A2",160.82007709522424,1285
210,"Shiba Inu","Detective_v2_c3","Crystal Necklace","A3",160.80654892050666,1286
2877,"Dog","Fighter_v3_c1","Feathered Wings","C1",160.79982424982427,1287
3579,"Owl 2","Hunter_v3_c2","Rock Hands","A1",160.7746311179905,1288
2688,"Black Red Panda","Detective_v2_c3","Antlers","B1",160.75036932436626,1289
3958,"Red Panda","Mercenary_v3_c1","Black Eyes","D1",160.72019358702966,1290
4536,"Red Black Panda","Bard_v3_c2","Aura Aqua","E1",160.71243867839655,1291
1945,"Goat","Pirate_v2_c1","Marked Skin 2","A3",160.6696515511224,1292
2448,"Goat","Peddler_v3_c2","Tattoo 5","E3",160.6388871429569,1293
4529,"Owl 2","Detective_v2_c2","Aura Aqua","F2",160.59583495112432,1294
1644,"Black Red Panda","Mercenary_v3_c2","None","A2",160.5926080698732,1295
3870,"Owl","Magician_v2_c2","Fire Aura","B2",160.58968690019594,1296
3545,"Red Black Panda","Mercenary_v1_c1","Tattoo 1","A1",160.48958539863713,1297
2474,"Red Panda","Medic_v1_c3","Feathered Wings","C2",160.4557135866042,1298
2835,"Stag","Hunter_v3_c2","None","C1",160.4065786553414,1299
3562,"Red Gator","Mercenary_v1_c1","Tattoo 4","A3",160.38090520309973,1300
3656,"Panda","Pirate_v1_c1","Aura Purple","E2",160.35145264409488,1301
3073,"Rabbit","Magician_v3_c1","Ice Hands","B3",160.2752142524356,1302
246,"Owl","Detective_v1_c2","Ice Hands","D1",160.25240919841755,1303
4378,"Rabbit","Magician_v4_c1","Marked Skin 2","F1",160.16051044307068,1304
839,"Tiger","Magician_v1_c2","Techno Skin Purple","E2",160.13723997272496,1305
666,"Red Gator","Peddler_v2_c3","Tattoo 4","E2",160.11638899742408,1306
103,"Black Red Panda","Pirate_v1_c2","Robotic Hand","A1",160.02361245470183,1307
4786,"Shiba Inu","Magician_v3_c2","Tattoo 4","F1",159.935050775727,1308
157,"Tiger","Farmer_v1_c2","Techno Skin Purple","B3",159.84673386241602,1309
959,"Gator","Mercenary_v2_c3","Horns 2","A3",159.5783004996022,1310
4849,"Goat","Detective_v1_c1","Ice Hands","A2",159.5173430586361,1311
2901,"Owl 2","Hunter_v3_c2","Tattoo 2","E3",159.50033747223472,1312
3659,"Tiger","Detective_v2_c2","None","A1",159.4585267149381,1313
3971,"Rabbit","Fighter_v3_c3","Head Tech","E2",159.4423843937673,1314
1487,"Frog 2","Detective_v2_c1","Ice Hands","A3",159.42024813754276,1315
1969,"Stag","Pirate_v2_c3","Tattoo 5","C1",159.37181229564618,1316
2035,"Red Black Panda","Farmer_v3_c2","Ice Hands","F3",159.3665765004058,1317
3828,"Owl","Peddler_v3_c2","Tattoo 1","A2",159.3532857840546,1318
2415,"Tiger","Magician_v4_c1","Earring","A1",159.33756176089923,1319
4975,"Tiger","Mercenary_v2_c1","Earring","A2",159.3339035319242,1320
3538,"Platypus","Hunter_v3_c3","Robotic Hand","D3",159.33230000737643,1321
4441,"Goat","Hunter_v3_c2","White Eyes","E3",159.32766905893916,1322
4447,"Dog","Peddler_v1_c3","Tattoo 1","A1",159.2443833784351,1323
3711,"Cat","Peddler_v3_c2","Tattoo 1","A2",159.24072514946008,1324
4485,"Panda","Detective_v2_c2","Tattoo 1","E2",159.2326050023749,1325
3612,"Red Panda","Magician_v2_c2","Marked Skin","B1",159.23151599171135,1326
4757,"Husky","Magician_v1_c3","Earring","A2",159.1850114125383,1327
3450,"Cat","Bard_v2_c3","Unicorn","F3",159.13008464385584,1328
1991,"Crow","Peddler_v1_c3","Tattoo 5","A1",159.12465241495414,1329
4790,"Crow","Peddler_v1_c3","Tattoo 4","A2",159.1209941859791,1330
2558,"Crow","Magician_v2_c1","Sunglasses","E3",159.1152374380572,1331
179,"Panda","Peddler_v2_c3","Mutton Chop","A3",159.10921754678634,1332
