"id1","rank_number","char","cls","atr","bg","rarityscore"
1537,1570,"Crow","Detective_v1_c1","Bubble Pipe","D1",153.07405105383944
1538,4037,"Platypus","Hunter_v1_c2","Tattoo 1","E3",111.55987253547009
1539,2311,"Husky","Fighter_v3_c2","Black Eyes","D3",136.8610789699688
1540,14,"Shiba Inu","Medic_v2_c1","None","E2",1669.5097935499514
1541,4191,"Platypus","Farmer_v1_c1","Tattoo 5","A1",109.98199702507652
1542,2144,"Red Panda","Bard_v3_c2","Mutton Chop","B2",141.13114298439092
1543,3654,"Shiba Inu","Fighter_v3_c2","Bubble Pipe","E3",115.41970095796611
1544,1854,"Tiger","Mercenary_v1_c3","None","E1",147.2958781499252
1545,2115,"Red Gator","Fighter_v1_c2","Tattoo 5","E2",141.92561165882066
1546,492,"Black Cat","Knight_v1_c1","None","B2",197.55366143587625
1547,2900,"Frog 2","Hunter_v1_c3","Crystal Necklace","E2",127.27486699670492
1548,2903,"Rabbit","Hunter_v1_c2","Fire Eyes","B1",127.24324610151699
1549,2634,"Red Panda","Fighter_v3_c2","Bubble Pipe","G1",132.05600683259053
1550,4848,"Crow","Bard_v2_c3","None","A2",91.26919908388032
1551,833,"Red Black Panda","Pirate_v2_c1","Bandana","F3",177.69572539340876
1552,3011,"Panda","Fighter_v1_c1","Earring","E2",125.78147950129565
1553,34,"White Tiger","Magician_v4_c2","Bandana","D2",324.12635744026966
1554,3912,"Husky","Hunter_v1_c3","Antlers","B1",112.93799090786982
1555,2833,"Stag","Medic_v1_c1","Spiked Body","A3",128.3715526450811
1556,2548,"Gator","Farmer_v2_c3","Cigar","D1",133.44941598957178
1557,283,"White Tiger","Magician_v4_c1","Cigar","D3",221.84605328085195
1558,1966,"Crow","Mercenary_v1_c1","Techno Skin Blue","E3",145.27505660164348
1559,4371,"Crow","Hunter_v1_c1","Bandana","A2",107.9879342380814
1560,1043,"Frog 2","Magician_v1_c3","Monocle","E3",167.57712407461815
1561,3684,"Cat","Farmer_v1_c1","White Eyes","E3",115.04001741605502
1562,3271,"Platypus","Fighter_v1_c2","Bandana","F3",121.02359377122886
1563,3326,"Frog","Magician_v1_c1","Sunglasses","E3",120.03640698422676
1564,1852,"Dog","Mercenary_v3_c2","None","D2",147.3161492220955
1565,1737,"Frog","Farmer_v3_c3","Lava Hands","B1",149.51642541751235
1566,2271,"Shiba Inu","Detective_v1_c1","None","E1",137.94193501612256
1567,4754,"Owl","Magician_v1_c2","None","A3",93.46831745488925
1568,3148,"Goat","Bard_v2_c3","Mutton Chop","A2",122.99738633488839
1569,54,"Nega Tiger","Knight_v2_c2","Beard","A3",298.71305116052446
1570,2032,"Cat","Detective_v2_c2","Tattoo 4","B1",143.9988976061883
1571,3737,"Cat","Medic_v1_c1","Robotic Hand","B2",114.55114587344454
1572,4197,"Black Cat","Magician_v1_c1","Earring","A1",109.93607753084355
1573,3460,"Crow","Hunter_v2_c2","Cigar","F2",118.12896258267102
1574,3165,"Black Cat","Farmer_v1_c3","Ice Hands","E1",122.80085367794112
1575,1682,"Red Panda","Mercenary_v3_c2","None","B2",150.5507125811397
1576,3991,"Goat","Magician_v4_c1","None","E2",111.9474397281711
1577,4348,"Owl 2","Bard_v1_c2","Bubble Pipe","E3",108.24585820024284
1578,3693,"Shiba Inu","Farmer_v1_c2","Pipe","B1",114.97704076038004
1579,3151,"Stag","Farmer_v1_c3","Earring","A3",122.91455741808588
1580,4319,"Frog","Peddler_v1_c2","Tattoo 4","E2",108.77631463452363
1581,2811,"Husky","Detective_v2_c2","None","D1",128.85452154780376
1582,123,"Tiger","Knight_v2_c3","Pipe","C1",255.92517878946447
1583,3032,"Owl 2","Hunter_v1_c1","Spiked Body","F1",125.43739478058755
1584,240,"Crow","Mercenary_v3_c3","None","B2",229.4536750010376
1585,4434,"Frog","Farmer_v1_c1","Tattoo 3","A1",106.71288756396056
1586,1760,"Platypus","Mercenary_v2_c2","Mutton Chop","B3",149.0342767134509
1587,1729,"Cat","Peddler_v3_c1","Tattoo 2","A1",149.74503284973673
1588,3014,"Black Cat","Mercenary_v3_c1","None","F3",125.71317589242841
1589,2246,"Goat","Pirate_v1_c2","Bubble Pipe","A3",138.5403217482098
1590,446,"Gator","Knight_v1_c2","None","A1",202.1381909210461
1591,737,"Black Red Panda","Detective_v3_c1","None","A1",182.35067806355408
1592,164,"Husky","Knight_v1_c2","Lava Hands","C3",247.39477133983448
1593,3627,"Frog 2","Farmer_v3_c1","Mustache","D1",115.79158871509621
1594,3254,"Frog","Bard_v3_c2","Tattoo 5","D2",121.30022498147497
1595,1961,"Cat","Mercenary_v2_c3","Ice Hands","F3",145.37287760670694
1596,1156,"Panda","Pirate_v1_c1","Ice Hands","E3",164.41639791963294
1597,278,"Platypus","Detective_v2_c1","Fire Skin","B1",222.73738687614664
1598,457,"Dog","Peddler_v3_c3","Lava Hands","A1",201.19811298216473
1599,2708,"Dog","Mercenary_v1_c3","Tattoo 3","D3",130.69409655253415
1600,3410,"Cat","Magician_v4_c1","None","F1",118.89543937638567
1601,3993,"Rabbit","Farmer_v3_c3","Beard","A3",111.94269713811265
1602,1400,"Black Cat","Pirate_v2_c2","Fire Eyes","E1",157.03474399659726
1603,3540,"Shiba Inu","Farmer_v3_c3","Beard","E3",116.88355307323614
1604,3414,"Dog","Hunter_v2_c1","Monocle","F1",118.85853222194882
1605,1585,"Black Red Panda","Pirate_v2_c1","Tattoo 3","E2",152.73201029140054
1606,3762,"Husky","Peddler_v1_c1","Cigar","A2",114.30408941467257
1607,3307,"Black Cat","Magician_v1_c2","Earring","C1",120.41882002218138
1608,4618,"Owl 2","Farmer_v2_c1","None","B2",97.63871805927343
1609,10,"Tiger","Medic_v2_c1","None","C3",1706.531902628406
1610,3913,"Crow","Fighter_v1_c2","Antlers","D3",112.92469456828479
1611,4375,"Black Cat","Magician_v4_c3","None","E2",107.9439744354201
1612,3142,"Owl","Hunter_v1_c2","Techno Skin Purple","A1",123.05751501736778
1613,3553,"Owl 2","Hunter_v1_c1","White Eyes","A2",116.77873388887943
1614,4213,"Goat","Medic_v1_c3","Horns","A3",109.84129181045417
1615,1983,"Frog 2","Detective_v2_c2","Mustache","A2",145.02277672308344
1616,326,"Gold Hart","Mercenary_v1_c1","Pipe","B1",216.27263510011954
1617,1832,"Goat","Mercenary_v1_c1","Horns 2","D2",147.55323424073427
1618,1226,"Rabbit","Peddler_v3_c2","Tattoo 4","B2",162.40255454725474
1619,4524,"Cat","Bard_v1_c2","Bandana","E2",104.70220591340322
1620,238,"Owl 2","Magician_v4_c2","None","F1",229.68141317055222
1621,3547,"Red Panda","Peddler_v2_c1","None","E2",116.83198982078574
1622,1533,"Husky","Peddler_v3_c1","Robotic Hand","E3",153.8799018523959
1623,307,"Dog","Bard_v3_c3","None","A1",218.07000016999814
1624,3997,"Panda","Bard_v1_c2","None","C1",111.9290846728881
1625,1384,"Stag","Peddler_v1_c1","Black Eyes","C3",157.51338243544592
1626,4915,"Rabbit","Medic_v1_c3","None","A1",87.57769593972785
1627,571,"Frog 2","Detective_v1_c2","Feathered Wings","A1",191.4681373959811
1628,3267,"Shiba Inu","Fighter_v3_c3","None","A1",121.12259747055113
1629,4401,"Panda","Hunter_v2_c2","None","D2",107.61780844161186
1630,3901,"Cat","Fighter_v1_c1","Tattoo 2","E1",113.06845342509455
1631,2462,"Rabbit","Magician_v3_c2","None","E3",134.46888716968712
1632,1786,"Owl","Magician_v2_c1","Tattoo 5","D1",148.70533232503254
1633,4129,"Frog","Peddler_v2_c3","None","A1",110.54063580563381
1634,1519,"Cat","Detective_v1_c3","White Eyes","E1",154.1542237412566
1635,806,"Owl","Medic_v3_c1","Tattoo 3","E3",178.67035970723467
1636,3069,"Platypus","Farmer_v1_c1","Ice Hands","D1",124.69441539616761
1637,146,"Nega Tiger","Detective_v3_c3","None","A2",250.02425624106513
1638,105,"Dog","Medic_v3_c3","None","A1",267.3800001699982
1639,1367,"Crow","Hunter_v3_c2","Marked Skin","A3",157.82448509888
1640,2717,"Black Cat","Magician_v4_c1","Earring","E3",130.60591038944443
1641,2428,"Owl 2","Detective_v1_c2","None","E3",135.06644174340056
1642,2977,"Husky","Hunter_v1_c1","Techno Skin Purple","B1",126.12359222006434
1643,3398,"Goat","Fighter_v3_c3","None","E1",119.00979509808582
1644,1295,"Black Red Panda","Mercenary_v3_c2","None","A2",160.5926080698732
1645,4494,"Goat","Medic_v1_c2","Mustache","A1",105.97001191971582
1646,3663,"Cat","Peddler_v1_c1","Aura Aqua","A2",115.34639778944951
1647,352,"Crow","Knight_v1_c1","Aura Purple","A1",213.41760739579706
1648,2022,"Panda","Detective_v2_c2","None","E2",144.09322179393797
1649,1994,"Cat","Medic_v1_c3","Lava Hands","D2",144.6084997334997
1650,1937,"Red Panda","Farmer_v1_c3","Fire Eyes","G1",145.5971071049956
1651,3874,"Crow","Fighter_v1_c3","Monocle","A3",113.35360117542808
1652,912,"Black Cat","Mercenary_v1_c1","Lava Hands","D3",172.76620886833948
1653,1959,"Husky","Magician_v3_c3","Tattoo 4","A3",145.38276722375372
1654,4854,"Frog 2","Hunter_v1_c2","None","A2",91.21348534695854
1655,2914,"Frog 2","Peddler_v2_c1","Tattoo 4","A2",127.10509526387217
1656,4778,"Goat","Farmer_v2_c3","None","E1",92.76637773113904
1657,2876,"Goat","Mercenary_v1_c3","Tattoo 3","A1",127.58484523591825
1658,2769,"Husky","Mercenary_v2_c1","Beard","A1",129.95414933725618
1659,1241,"Owl","Magician_v3_c3","Techno Skin Blue","A1",162.1924356522884
1660,352,"Dog","Knight_v1_c1","Spiked Body","A1",213.41760739579706
1661,3583,"Owl","Peddler_v1_c2","Aura Purple","E1",116.39688362490647
1662,4461,"Rabbit","Hunter_v2_c3","Antlers","E2",106.45008464690363
1663,4605,"Owl 2","Bard_v1_c2","None","F3",98.09878894919919
1664,1386,"Crow","Mercenary_v3_c1","Black Eyes","B3",157.46262772761227
1665,2557,"Crow","Farmer_v1_c1","Black Eyes","E3",133.13774701660128
1666,531,"Rabbit","Knight_v1_c1","None","B1",194.2113951374263
1667,3960,"Husky","Peddler_v1_c2","Bandana","B1",112.19114127743241
1668,1002,"Frog","Detective_v3_c1","None","D3",169.08084361350032
1669,1234,"Red Gator","Farmer_v3_c3","Crystal Necklace","B2",162.29450551418267
1670,2118,"Goat","Pirate_v2_c2","White Eyes","A1",141.81510590737543
1671,2016,"Cat","Mercenary_v3_c2","None","A3",144.11605093794176
1672,17,"Cat","Fighter_v2_c1","Lava Hands","B1",1064.1965671204803
1673,2713,"Goat","Peddler_v2_c2","Pipe","B1",130.63849646240948
1674,686,"Goat","Detective_v2_c3","Feathered Wings","A1",184.73133020288196
1675,449,"Black Cat","Knight_v2_c3","None","E1",201.89841027388584
1676,3612,"Shiba Inu","Medic_v1_c2","Antlers","C3",115.97017727587469
1677,1748,"Rabbit","Bard_v1_c2","Feathered Wings","E1",149.24273089357982
1678,2867,"Platypus","Peddler_v1_c2","Mutton Chop","A3",127.66640359106694
1679,3457,"Owl","Bard_v3_c2","Tattoo 5","A3",118.1565971508256
1680,185,"Husky","Knight_v2_c3","Head Tech","D1",240.45351594475866
1681,3882,"Shiba Inu","Farmer_v3_c2","None","G1",113.29958240245493
1682,631,"Frog","Pirate_v3_c2","Aura Purple","B3",187.51307565570497
1683,3579,"Husky","Farmer_v3_c2","Monocle","D1",116.45217816826879
1684,3802,"Cat","Farmer_v1_c2","Aura Purple","A1",113.82598178003352
1685,1855,"Crow","Hunter_v3_c1","Pipe","A3",147.28233779828236
1686,1282,"Rabbit","Mercenary_v3_c2","Bandana","A2",160.93263772981877
1687,679,"Frog 2","Knight_v1_c2","None","A2",185.13729487076805
1688,2848,"Frog 2","Farmer_v2_c2","Fire Eyes","B3",128.0496776805968
1689,3134,"Stag","Farmer_v1_c1","Tattoo 3","A3",123.15911427966401
1690,1069,"Cat","Peddler_v1_c3","Aura Purple","A1",166.65812463717634
1691,2178,"Tiger","Hunter_v2_c1","Earring","B3",140.41910806355733
1692,3538,"Rabbit","Farmer_v3_c3","Aura Aqua","E1",116.9000468902126
1693,4026,"Crow","Fighter_v3_c2","Tattoo 1","D1",111.64943075849413
1694,1194,"Frog","Detective_v3_c2","None","E2",163.17860855933995
1695,3996,"Platypus","Medic_v1_c1","Antlers","E3",111.92932807992563
1696,1861,"Cat","Pirate_v1_c2","Aura Purple","D2",147.22692675049817
1697,3767,"Platypus","Fighter_v1_c2","Tattoo 4","B2",114.16824949586749
1698,2886,"Dog","Magician_v4_c1","Bubble Pipe","A2",127.491414963522
1699,2938,"Rabbit","Fighter_v1_c3","Horns 2","B2",126.69193946788968
1700,2347,"Frog","Peddler_v2_c3","Spiked Body","D3",136.25910177051807
1701,2758,"Platypus","Magician_v1_c2","Techno Skin Purple","E1",130.14372082672782
1702,761,"Shiba Inu","Pirate_v3_c1","Earring","A1",180.46142045489842
1703,172,"Red Gator","Knight_v2_c2","Mustache","A3",243.41817580391046
1704,2252,"Dog","Peddler_v2_c1","Aura Aqua","D2",138.41225176939463
1705,3671,"Shiba Inu","Farmer_v3_c3","Tattoo 2","A3",115.24839674659361
1706,1575,"Cat","Detective_v1_c2","Spiked Body","A1",152.96090241495415
1707,4640,"Platypus","Farmer_v3_c2","None","E3",96.42048932703317
1708,406,"Frog 2","Knight_v2_c1","Cigar","A1",207.2106461943722
1709,3879,"Crow","Hunter_v1_c1","Rock Hands","A2",113.33889217850948
1710,2365,"Goat","Pirate_v2_c1","Tattoo 1","E3",136.10361810643786
1711,2808,"Gator","Bard_v2_c3","Antlers","D2",128.89111523397239
1712,3367,"Platypus","Farmer_v3_c1","Horns","A2",119.33955084692845
1713,2868,"Red Black Panda","Bard_v2_c3","None","B3",127.66639106996666
1714,2986,"Frog 2","Farmer_v1_c2","Techno Skin Purple","B2",126.05458214355752
1715,4767,"Husky","Bard_v2_c2","None","A3",93.30004308337293
1716,2456,"Owl","Peddler_v2_c1","Marked Skin","A1",134.5663911756946
1717,3226,"Crow","Farmer_v3_c2","Rock Hands","F1",121.75344415932652
1718,1972,"Cat","Farmer_v1_c2","Electric","A2",145.20141446014938
1719,3952,"Stag","Hunter_v2_c3","None","C3",112.27800429780567
1720,1494,"Black Cat","Hunter_v3_c3","Antlers","D2",154.6083487940631
1721,1250,"Red Black Panda","Peddler_v2_c3","Tattoo 1","B3",162.0174625900919
1722,4185,"Black Cat","Hunter_v2_c1","Bandana","E2",110.02732146176731
1723,1975,"Black Cat","Mercenary_v2_c1","Aura Purple","C2",145.15564128418166
1724,3570,"Crow","Fighter_v1_c3","Robotic Hand","B1",116.57690198169739
1725,1515,"Red Gator","Fighter_v1_c2","Sunglasses","E3",154.20661498160865
1726,1945,"Tiger","Bard_v1_c1","Tattoo 5","F1",145.52212430019426
1727,767,"Red Panda","Pirate_v3_c1","Earring","A2",180.1318103486098
1728,4588,"Dog","Bard_v2_c3","None","F1",99.68375106469736
1729,118,"Panda","Bard_v3_c3","Aura Purple","E1",259.0020789587511
1730,3624,"Crow","Bard_v2_c2","Tattoo 2","D1",115.847302452018
1731,3573,"Owl 2","Farmer_v2_c1","Cigar","A1",116.54306965619651
1732,3652,"Owl 2","Hunter_v1_c3","Bandana","D2",115.42417174095064
1733,4257,"Owl","Farmer_v2_c3","Tattoo 4","B2",109.57041169011191
1734,4762,"Crow","Magician_v1_c2","None","A3",93.35575682029472
1735,3360,"Shiba Inu","Farmer_v2_c2","Cigar","E3",119.42792871823099
1736,3774,"Red Panda","Magician_v1_c1","Beard","A3",114.08959644386866
1737,3739,"Frog 2","Farmer_v3_c3","White Eyes","A2",114.54341187633051
1738,916,"White Tiger","Bard_v1_c2","None","A2",172.6994816716629
1739,4459,"Goat","Farmer_v1_c1","Earring","A1",106.46833070238243
1740,2476,"Crow","Mercenary_v1_c2","Horns","E1",134.23099141802427
1741,232,"Owl","Knight_v1_c2","Fire Aura","G1",230.63363659022934
1742,2112,"Red Panda","Hunter_v3_c2","None","B3",141.9729362398089
1743,3642,"Frog 2","Farmer_v3_c1","Marked Skin","A1",115.59800787171643
1744,3352,"Black Red Panda","Magician_v4_c3","None","A3",119.51565040012514
1745,3961,"Red Panda","Bard_v1_c2","Marked Skin","A1",112.16605330638737
1746,2689,"Platypus","Mercenary_v1_c3","Tattoo 3","A2",131.2145842931183
1747,2980,"Husky","Magician_v1_c1","Ice Hands","F3",126.10547555809683
1748,2266,"Frog 2","Pirate_v2_c3","Tattoo 3","D2",137.9893755551888
1749,429,"Black Cat","Detective_v3_c1","Ice Hands","C1",204.36087181443835
1750,2972,"Red Panda","Fighter_v1_c1","Horns","C3",126.20475761948505
1751,927,"Black Red Panda","Peddler_v3_c1","Marked Skin","B2",172.37340113061916
1752,3718,"Crow","Farmer_v2_c1","Cigar","E2",114.74935433002179
1753,3973,"Crow","Hunter_v2_c1","White Eyes","E2",112.09376485430202
1754,3584,"Stag","Bard_v3_c1","None","F2",116.35825762461391
1755,1144,"Red Panda","Magician_v3_c2","Sunglasses","E3",164.88601239189666
1756,3064,"Red Panda","Bard_v1_c1","Techno Skin Blue","E1",124.7678435960245
1757,2244,"Owl 2","Hunter_v3_c2","None","A3",138.71598879130494
1758,4899,"Goat","Hunter_v2_c2","None","E1",88.95865572341702
1759,2653,"Panda","Fighter_v1_c1","Mustache","D1",131.7378887699883
1760,460,"Gold Hart","Fighter_v3_c1","Pipe","F2",200.76046003685755
1761,3736,"Frog 2","Fighter_v1_c2","Marked Skin","A3",114.55812087324911
1762,3771,"Shiba Inu","Magician_v4_c1","None","A1",114.09086841529266
1763,3775,"Shiba Inu","Peddler_v2_c3","None","A2",114.08721018631765
1764,4528,"Cat","Bard_v3_c2","None","E3",104.47147805024412
1765,4115,"Dog","Peddler_v1_c2","Earring","D1",110.59849299208321
1766,4760,"Goat","Magician_v1_c2","None","A2",93.3971380044663
1767,2434,"Goat","Pirate_v2_c2","Tattoo 3","A3",134.901081189047
1768,1242,"Black Red Panda","Pirate_v1_c1","Aura Aqua","D3",162.16289552903856
1769,2174,"Frog 2","Peddler_v2_c2","Fire Aura","D3",140.49818020544728
1770,3941,"Gator","Fighter_v1_c1","None","B3",112.42343892204556
1771,3888,"Cat","Farmer_v2_c2","Beard","E3",113.27723028248712
1772,688,"Rabbit","Pirate_v3_c1","Beard","B3",184.54173909166548
1773,3969,"Rabbit","Medic_v1_c1","Beard","D1",112.11933086304423
1774,4274,"Cat","Farmer_v2_c1","Tattoo 5","B2",109.45785105551738
1775,679,"Frog 2","Knight_v2_c1","None","A2",185.13729487076805
1776,507,"Frog 2","Pirate_v3_c2","Mutton Chop","D2",196.54324684080592
1777,2514,"Red Panda","Mercenary_v1_c2","Pipe","D2",133.83957467263917
1778,2146,"Crow","Peddler_v2_c2","White Eyes","F3",141.11516404465306
1779,3383,"Owl","Mercenary_v2_c1","None","C2",119.19124044204672
1780,963,"Dog","Detective_v1_c3","Mutton Chop","C3",170.4014778815162
1781,4554,"Husky","Bard_v1_c1","Tattoo 1","A1",103.46161484699276
1782,1805,"Cat","Farmer_v1_c1","Lava Hands","D2",148.41622174122173
1783,3411,"Goat","Magician_v1_c2","Horns","D3",118.87515328743449
1784,257,"Goat","Bard_v3_c3","None","F2",226.72022453399688
1785,1746,"Rabbit","Fighter_v3_c3","Techno Skin Blue","A2",149.29727415533952
1786,2602,"Dog","Peddler_v2_c3","Cigar","A3",132.5652894871164
1787,302,"White Tiger","Detective_v1_c1","None","A3",219.03570582009667
1788,3632,"Black Cat","Farmer_v2_c2","Bandana","B3",115.72448700141672
1789,1097,"Platypus","Magician_v3_c1","Techno Skin Purple","A2",165.76570425598408
1790,105,"Crow","Pirate_v3_c3","None","A1",267.3800001699982
1791,2315,"Owl 2","Magician_v3_c3","None","D3",136.77363869419406
1792,4267,"Husky","Farmer_v1_c1","Pipe","E1",109.51808289568987
1793,4507,"Goat","Bard_v2_c1","Tattoo 5","D1",105.70621922888552
1794,3898,"Husky","Bard_v2_c2","Bandana","B2",113.17306896733649
1795,2071,"Red Gator","Fighter_v3_c1","None","G1",142.8986468170931
1796,2650,"Frog 2","Peddler_v3_c1","None","E2",131.75886813339147
1797,2512,"Owl 2","Mercenary_v1_c1","Tattoo 3","D3",133.89461580124618
1798,3943,"Black Cat","Bard_v1_c2","Horns","A1",112.40951940250324
1799,1549,"Stag","Magician_v4_c1","Ice Hands","A3",153.55359163967822
1800,832,"Red Black Panda","Peddler_v2_c3","Fire Eyes","E2",177.72021333232237
1801,2287,"Frog 2","Pirate_v2_c2","Tattoo 5","B2",137.57928017573843
1802,3999,"Black Cat","Magician_v1_c2","Tattoo 5","A3",111.89924607480197
1803,2901,"Red Panda","Farmer_v3_c3","Mutton Chop","A3",127.25728703723712
1804,4483,"Panda","Medic_v1_c1","None","A1",106.25763536549051
1805,4811,"Platypus","Bard_v1_c1","None","A3",92.07848361068646
1806,1609,"Red Panda","Detective_v2_c3","Marked Skin","B3",152.3366998581115
1807,4198,"Rabbit","Farmer_v1_c3","Tattoo 3","D1",109.934699515171
1808,3071,"Dog","Pirate_v1_c2","None","B2",124.62799472892875
1809,3819,"Dog","Farmer_v2_c1","Tattoo 2","D1",113.77545371252221
1810,2379,"Dog","Fighter_v1_c1","Mohawk","B1",135.93486501698646
1811,4243,"Panda","Bard_v3_c1","None","E2",109.62118531977384
1812,4533,"Rabbit","Medic_v1_c3","Bandana","A3",104.3074818618725
1813,4803,"Goat","Fighter_v1_c2","None","A2",92.34620023805537
1814,4834,"Frog","Farmer_v2_c3","None","A1",91.3289474939455
1815,1638,"Black Cat","Magician_v3_c2","Tattoo 4","A3",151.45272201063082
1816,651,"Frog 2","Medic_v3_c1","Monocle","B2",186.89503531112592
1817,1191,"Gator","Peddler_v2_c3","Fire Eyes","D3",163.21488778648518
1818,1448,"Panda","Pirate_v2_c2","Beard","A1",155.91684170401373
1819,655,"Rabbit","Knight_v1_c3","None","E2",186.7160313937967
1820,1990,"Red Black Panda","Hunter_v1_c3","Tattoo 2","A1",144.8364103932882
1821,2220,"Owl 2","Mercenary_v3_c1","White Eyes","A1",139.37727082405388
1822,3673,"Crow","Farmer_v1_c2","Spiked Body","E2",115.23278570257081
1823,1138,"Rabbit","Peddler_v3_c2","Tattoo 2","E2",164.9616196290908
1824,3907,"Black Cat","Farmer_v2_c1","Tattoo 5","B3",113.0044931190867
1825,2497,"Dog","Fighter_v3_c3","Tattoo 4","E3",133.99407147167065
1826,3668,"Platypus","Magician_v4_c3","None","F2",115.29695515350531
